,Unnamed: 0,id,country.name,country.id,topics,income,CLIP score
100,21995,5ec4fc04f0611d7ddd742cfe,France,fr,Refrigerator,875.0,0.29678699999999997
101,21996,5ec4fc04f0611d7ddd742d06,France,fr,Cooking pots,875.0,0.27806228
102,21997,5ec4fc05f0611d7ddd742d0d,France,fr,Cooking utensils,875.0,0.3156445
103,21998,5ec4fc05f0611d7ddd742d0f,France,fr,Cutlery,875.0,0.25303105
104,21999,5ec4fc06f0611d7ddd742d11,France,fr,Cups/mugs/glasses,875.0,0.29936033
105,22000,5ec4fc07f0611d7ddd742d18,France,fr,Plates,875.0,0.3336412
106,22001,5ec4fc07f0611d7ddd742d1c,France,fr,Smoke and steam exit,875.0,0.24158676
107,22002,5ec4fc08f0611d7ddd742d20,France,fr,Stove/hob,875.0,0.31001505
108,22003,5ec4fc08f0611d7ddd742d26,France,fr,Oven,875.0,0.29422578
109,22004,5ec4fc08f0611d7ddd742d28,France,fr,Dinner guests,875.0,0.22032039
110,22005,5ec4fc09f0611d7ddd742d2b,France,fr,Place where eating dinner,875.0,0.25017723
111,22006,5ec4fc09f0611d7ddd742d2d,France,fr,Light source in kitchen,875.0,0.28510195
112,22007,5ec4fc0af0611d7ddd742d36,France,fr,Kitchen,875.0,0.3024712
113,22009,5d4bf406cf0b3a0f3f35aeee,Mexico,mx,Work area,897.0054426,0.30195686
114,22010,5d4bf406cf0b3a0f3f35aef0,Mexico,mx,Trash/Waste,897.0054426,0.26112032
115,22011,5d4bf406cf0b3a0f3f35aef2,Mexico,mx,Wardrobe,897.0054426,0.3036225
116,22012,5d4bf406cf0b3a0f3f35aef4,Mexico,mx,Wall decoration,897.0054426,0.27251595
117,22013,5d4bf406cf0b3a0f3f35aef8,Mexico,mx,Wall inside,897.0054426,0.28410712
118,22014,5d4bf406cf0b3a0f3f35aefa,Mexico,mx,TV,897.0054426,0.30614826
119,22015,5d4bf406cf0b3a0f3f35aefc,Mexico,mx,Toys,897.0054426,0.28330767
120,22016,5d4bf406cf0b3a0f3f35aefe,Mexico,mx,Tooth paste,897.0054426,0.29281586
121,22017,5d4bf406cf0b3a0f3f35af00,Mexico,mx,Toothbrush,897.0054426,0.31989908
122,22018,5d4bf406cf0b3a0f3f35af02,Mexico,mx,Tools,897.0054426,0.2699223
123,22019,5d4bf406cf0b3a0f3f35af04,Mexico,mx,Toilet paper,897.0054426,0.29001907
124,22020,5d4bf406cf0b3a0f3f35af06,Mexico,mx,Toilet,897.0054426,0.28134006
125,22021,5d4bf407cf0b3a0f3f35af0a,Mexico,mx,Teeth,897.0054426,0.27132455
126,22022,5d4bf407cf0b3a0f3f35af0c,Mexico,mx,Table with food,897.0054426,0.25970238
127,22023,5d4bf407cf0b3a0f3f35af0e,Mexico,mx,"Place where eating dinner,Armchair,Place where serving guests",897.0054426,0.28653342
128,22024,5d4bf407cf0b3a0f3f35af10,Mexico,mx,Street detail,897.0054426,0.27049315
129,22025,5d4bf407cf0b3a0f3f35af12,Mexico,mx,Street view,897.0054426,0.27247405
130,22026,5d4bf407cf0b3a0f3f35af14,Mexico,mx,Stove/hob,897.0054426,0.28839535
131,22027,5d4bf407cf0b3a0f3f35af18,Mexico,mx,Storage room,897.0054426,0.26151973
132,22028,5d4bf407cf0b3a0f3f35af1a,Mexico,mx,Smoke and steam exit,897.0054426,0.22552568
133,22029,5d4bf407cf0b3a0f3f35af1c,Mexico,mx,Spices,897.0054426,0.22572735
134,22030,5d4bf407cf0b3a0f3f35af1e,Mexico,mx,"Couch, sofa",897.0054426,0.29000568
135,22031,5d4bf407cf0b3a0f3f35af20,Mexico,mx,Social drink,897.0054426,0.25681020000000004
136,22032,5d4bf407cf0b3a0f3f35af22,Mexico,mx,Soap for hands and body,897.0054426,0.26562379999999997
137,22033,5d4bf407cf0b3a0f3f35af26,Mexico,mx,Sitting area,897.0054426,0.26588047
138,22034,5d4bf408cf0b3a0f3f35af28,Mexico,mx,"Kitchen sink,Dish racks",897.0054426,0.29610777
139,22035,5d4bf408cf0b3a0f3f35af2a,Mexico,mx,Shower,897.0054426,0.31714433
140,22036,5d4bf408cf0b3a0f3f35af2c,Mexico,mx,Everyday shoes,897.0054426,0.2851725
141,22037,5d4bf408cf0b3a0f3f35af2e,Mexico,mx,Shaving,897.0054426,0.22940522
142,22038,5d4bf408cf0b3a0f3f35af30,Mexico,mx,Shampoo,897.0054426,0.28493363
143,22039,5d4bf408cf0b3a0f3f35af32,Mexico,mx,Salt,897.0054426,0.23726337
144,22040,5d4bf408cf0b3a0f3f35af36,Mexico,mx,Roof,897.0054426,0.25589502
145,22041,5d4bf408cf0b3a0f3f35af38,Mexico,mx,Refrigerator,897.0054426,0.2946111
146,22042,5d4bf408cf0b3a0f3f35af3a,Mexico,mx,Radio,897.0054426,0.24651422
147,22043,5d4bf408cf0b3a0f3f35af3c,Mexico,mx,Switch on/off,897.0054426,0.28371838
148,22044,5d4bf408cf0b3a0f3f35af40,Mexico,mx,Power outlet,897.0054426,0.3069324
149,22045,5d4bf408cf0b3a0f3f35af42,Mexico,mx,Plates,897.0054426,0.28576338
150,22046,5d4bf409cf0b3a0f3f35af44,Mexico,mx,Plate of food,897.0054426,0.26566812
151,22047,5d4bf409cf0b3a0f3f35af46,Mexico,mx,Phone,897.0054426,0.28371662
152,22048,5d4bf409cf0b3a0f3f35af4a,Mexico,mx,Pen/pencils,897.0054426,0.25351167
153,22049,5d4bf409cf0b3a0f3f35af4c,Mexico,mx,Parking lot,897.0054426,0.26070547
154,22050,5d4bf409cf0b3a0f3f35af4e,Mexico,mx,Oven,897.0054426,0.28342813
155,22051,5d4bf409cf0b3a0f3f35af50,Mexico,mx,Nicest shoes,897.0054426,0.26784423
156,22052,5d4bf409cf0b3a0f3f35af52,Mexico,mx,Music Equipment,897.0054426,0.26641187
157,22053,5d4bf409cf0b3a0f3f35af54,Mexico,mx,Menstruation pads / tampax,897.0054426,0.22282943
158,22054,5d4bf409cf0b3a0f3f35af56,Mexico,mx,Medication,897.0054426,0.29206187
159,22057,5d4bf409cf0b3a0f3f35af5c,Mexico,mx,Living room,897.0054426,0.27467197
160,22058,5d4bf409cf0b3a0f3f35af5e,Mexico,mx,Bed,897.0054426,0.26252362
161,22059,5d4bf40acf0b3a0f3f35af60,Mexico,mx,Light source in livingroom,897.0054426,0.26750654
162,22060,5d4bf40acf0b3a0f3f35af62,Mexico,mx,Light source in kitchen,897.0054426,0.28459716
163,22061,5d4bf40acf0b3a0f3f35af64,Mexico,mx,Kitchen,897.0054426,0.2753443
164,22062,5d4bf40acf0b3a0f3f35af66,Mexico,mx,Coats and jackets,897.0054426,0.23387992
165,22063,5d4bf40acf0b3a0f3f35af68,Mexico,mx,Wall,897.0054426,0.27040890000000006
166,22064,5d4bf40acf0b3a0f3f35af6a,Mexico,mx,Home,897.0054426,0.21402952
167,22065,5d4bf40acf0b3a0f3f35af6c,Mexico,mx,Source of heat,897.0054426,0.21675375
168,22066,5d4bf40acf0b3a0f3f35af6e,Mexico,mx,Hand washing,897.0054426,0.27680215
169,22067,5d4bf40acf0b3a0f3f35af72,Mexico,mx,Hand palm,897.0054426,0.27225694
170,22068,5d4bf40bcf0b3a0f3f35af74,Mexico,mx,Hand back,897.0054426,0.24828137
171,22069,5d4bf40bcf0b3a0f3f35af76,Mexico,mx,Hallway,897.0054426,0.27679533
172,22070,5d4bf40bcf0b3a0f3f35af78,Mexico,mx,Hair brush/comb,897.0054426,0.30260053
173,22071,5d4bf40bcf0b3a0f3f35af7c,Mexico,mx,Grains,897.0054426,0.23985277
174,22072,5d4bf40bcf0b3a0f3f35af7e,Mexico,mx,Glasses or lenses,897.0054426,0.2806054
175,22073,5d4bf40bcf0b3a0f3f35af80,Mexico,mx,"Fruits and vegetables,Vegetables",897.0054426,0.23007998
176,22074,5d4bf40bcf0b3a0f3f35af84,Mexico,mx,Lock on front door,897.0054426,0.31572032
177,22075,5d4bf40bcf0b3a0f3f35af86,Mexico,mx,Front door,897.0054426,0.29874253
178,22076,5d4bf40bcf0b3a0f3f35af8c,Mexico,mx,Freezer,897.0054426,0.30920723
179,22077,5d4bf40bcf0b3a0f3f35af8e,Mexico,mx,Floor,897.0054426,0.31053054
180,22078,5d4bf40ccf0b3a0f3f35af92,Mexico,mx,Family,897.0054426,0.2642973
181,22079,5d4bf40ccf0b3a0f3f35af94,Mexico,mx,"Water outlet, drainage",897.0054426,0.28972092
182,22080,5d4bf40ccf0b3a0f3f35af96,Mexico,mx,Dish washing brush/cloth,897.0054426,0.27603215
183,22081,5d4bf40ccf0b3a0f3f35af98,Mexico,mx,Diapers (or baby-pants),897.0054426,0.32515603
184,22082,5d4bf40ccf0b3a0f3f35af9a,Mexico,mx,Cutlery,897.0054426,0.22990370000000002
185,22083,5d4bf40ccf0b3a0f3f35af9c,Mexico,mx,Cups/mugs/glasses,897.0054426,0.28249309999999994
186,22084,5d4bf40ccf0b3a0f3f35afa0,Mexico,mx,Cooking utensils,897.0054426,0.25609666
187,22085,5d4bf40ccf0b3a0f3f35afa2,Mexico,mx,Cooking pots,897.0054426,0.30447292
188,22086,5d4bf40dcf0b3a0f3f35afa6,Mexico,mx,Computer,897.0054426,0.25500062
189,22087,5d4bf40dcf0b3a0f3f35afae,Mexico,mx,Washing clothes/cleaning,897.0054426,0.2901552
190,22088,5d4bf40dcf0b3a0f3f35afb0,Mexico,mx,Drying,897.0054426,0.27282658
191,22089,5d4bf40dcf0b3a0f3f35afb2,Mexico,mx,Wall clock,897.0054426,0.32571894
192,22090,5d4bf40dcf0b3a0f3f35afb4,Mexico,mx,Washing detergent,897.0054426,0.22589882
193,22091,5d4bf40dcf0b3a0f3f35afba,Mexico,mx,Cleaning equipment,897.0054426,0.258765
194,22092,5d4bf40dcf0b3a0f3f35afbc,Mexico,mx,Children room,897.0054426,0.3074201
195,22093,5d4bf40dcf0b3a0f3f35afbe,Mexico,mx,Ceiling,897.0054426,0.3394066
196,22094,5d4bf40dcf0b3a0f3f35afc0,Mexico,mx,Car,897.0054426,0.24595577
197,22095,5d4bf40dcf0b3a0f3f35afc2,Mexico,mx,Books,897.0054426,0.27905518
198,22096,5d4bf40ecf0b3a0f3f35afc6,Mexico,mx,Bedroom,897.0054426,0.29565779999999997
199,22097,5d4bf40ecf0b3a0f3f35afc8,Mexico,mx,Bed kids,897.0054426,0.2841285
200,22098,5d4bf40ecf0b3a0f3f35afce,Mexico,mx,Bathroom Privacy,897.0054426,0.29647413
201,22099,5d4bde30cf0b3a0f3f335b75,United States,us,Washing clothes/cleaning,898.0,0.30818677
202,22100,5d4bde30cf0b3a0f3f335b7b,United States,us,Street view,898.0,0.25603604
203,22101,5d4bde31cf0b3a0f3f335b8b,United States,us,Photo guide images,898.0,0.24408558
204,22102,5d4bde31cf0b3a0f3f335b8d,United States,us,Family,898.0,0.22800729
205,22103,5d4bde32cf0b3a0f3f335ba3,United States,us,Play area,898.0,0.24881755
206,22104,5d4bde33cf0b3a0f3f335bad,United States,us,Backyard,898.0,0.26573359999999996
207,22105,5d4bde33cf0b3a0f3f335baf,United States,us,Armchair,898.0,0.25674164
208,22106,5d4bde33cf0b3a0f3f335bb3,United States,us,Roof,898.0,0.22742715
209,22107,5d4bde33cf0b3a0f3f335bbf,United States,us,Wall,898.0,0.27211732
210,22108,5d4bde33cf0b3a0f3f335bc1,United States,us,Waste dumps,898.0,0.24416427
211,22109,5d4bde34cf0b3a0f3f335bcd,United States,us,Front door,898.0,0.3044433
212,22110,5d4bde34cf0b3a0f3f335bd7,United States,us,Lock on front door,898.0,0.30245858
213,22111,5d4bde35cf0b3a0f3f335bdb,United States,us,Home,898.0,0.23996076
214,22112,5d4bde35cf0b3a0f3f335be1,United States,us,Street detail,898.0,0.26801088
215,22113,5d4bde36cf0b3a0f3f335bed,United States,us,Hand palm,898.0,0.28060088
216,22114,5d4bde36cf0b3a0f3f335bf1,United States,us,Bills of money,898.0,0.25130355
217,22115,5d4bde36cf0b3a0f3f335bf3,United States,us,Teeth,898.0,0.27777618
218,22116,5d4bde36cf0b3a0f3f335bf9,United States,us,Hand back,898.0,0.27648968
219,22117,5d4bde37cf0b3a0f3f335bfd,United States,us,Glasses or lenses,898.0,0.30541497
220,22119,5d4bde37cf0b3a0f3f335c0b,United States,us,Source of heat,898.0,0.24878737
221,22120,5d4bde38cf0b3a0f3f335c0f,United States,us,Source of cool,898.0,0.23495409
222,22121,5d4bde38cf0b3a0f3f335c15,United States,us,Power outlet,898.0,0.30890185
223,22122,5d4bde38cf0b3a0f3f335c19,United States,us,Switch on/off,898.0,0.29362866
224,22123,5d4bde39cf0b3a0f3f335c25,United States,us,Storage room,898.0,0.22644861
225,22124,5d4bde39cf0b3a0f3f335c2f,United States,us,Tools,898.0,0.2273305
226,22125,5d4bde39cf0b3a0f3f335c35,United States,us,Computer,898.0,0.24587515
227,22126,5d4bde3acf0b3a0f3f335c3b,United States,us,Phone,898.0,0.26766217
228,22127,5d4bde3acf0b3a0f3f335c45,United States,us,Work area,898.0,0.20383826
229,22129,5d4bde3bcf0b3a0f3f335c4f,United States,us,Paper,898.0,0.28139293
230,22130,5d4bde3bcf0b3a0f3f335c69,United States,us,Toys,898.0,0.24726979999999998
231,22131,5d4bde3ccf0b3a0f3f335c71,United States,us,Children room,898.0,0.26279727
232,22132,5d4bde3ccf0b3a0f3f335c77,United States,us,Ceiling,898.0,0.28376156
233,22133,5d4bde3ccf0b3a0f3f335c81,United States,us,Rug,898.0,0.2687219
234,22134,5d4bde3ccf0b3a0f3f335c85,United States,us,Wall inside,898.0,0.28242913
235,22135,5d4bde3dcf0b3a0f3f335c91,United States,us,TV,898.0,0.26209486
236,22136,5d4bde3dcf0b3a0f3f335c9b,United States,us,Floor,898.0,0.28476948
237,22137,5d4bde3dcf0b3a0f3f335c9f,United States,us,Radio,898.0,0.25686476
238,22138,5d4bde3ecf0b3a0f3f335ca3,United States,us,Books,898.0,0.23763125
239,22139,5d4bde3ecf0b3a0f3f335ca7,United States,us,Music Equipment,898.0,0.20643173
240,22140,5d4bde3ecf0b3a0f3f335caf,United States,us,Wall decoration,898.0,0.2636105
241,22141,5d4bde3fcf0b3a0f3f335cbf,United States,us,"Couch, sofa",898.0,0.2597595
242,22142,5d4bde3fcf0b3a0f3f335cc3,United States,us,"Light source in livingroom,Light sources",898.0,0.30704722
243,22143,5d4bde3fcf0b3a0f3f335cc7,United States,us,Living room,898.0,0.2471506
244,22144,5d4bde3fcf0b3a0f3f335ccd,United States,us,Bedroom,898.0,0.27711242
245,22145,5d4bde40cf0b3a0f3f335cdb,United States,us,Bed kids,898.0,0.27639723
246,22146,5d4bde40cf0b3a0f3f335ce5,United States,us,Trash/Waste,898.0,0.25473058
247,22147,5d4bde41cf0b3a0f3f335ceb,United States,us,Cleaning floors,898.0,0.2704065
248,22148,5d4bde41cf0b3a0f3f335cfd,United States,us,Everyday shoes,898.0,0.28824687
249,22149,5d4bde41cf0b3a0f3f335d01,United States,us,Nicest shoes,898.0,0.25021577
250,22150,5d4bde42cf0b3a0f3f335d0f,United States,us,Washing detergent,898.0,0.2916611
251,22151,5d4bde42cf0b3a0f3f335d15,United States,us,Wardrobe,898.0,0.25011268
252,22152,5d4bde42cf0b3a0f3f335d1b,United States,us,Toilet,898.0,0.29664508
253,22153,5d4bde43cf0b3a0f3f335d21,United States,us,Toilet paper,898.0,0.30485666
254,22154,5d4bde43cf0b3a0f3f335d25,United States,us,Bathroom Privacy,898.0,0.27594382
255,22155,5d4bde43cf0b3a0f3f335d31,United States,us,Shaving,898.0,0.27257296
256,22156,5d4bde44cf0b3a0f3f335d3b,United States,us,Toothbrush,898.0,0.28865737
257,22157,5d4bde44cf0b3a0f3f335d3f,United States,us,Tooth paste,898.0,0.21787526
258,22158,5d4bde44cf0b3a0f3f335d45,United States,us,Diapers (or baby-pants),898.0,0.2705836
259,22159,5d4bde44cf0b3a0f3f335d49,United States,us,Hair brush/comb,898.0,0.22330546
260,22160,5d4bde44cf0b3a0f3f335d4d,United States,us,Make up,898.0,0.22872326
261,22161,5d4bde45cf0b3a0f3f335d57,United States,us,Jewelry,898.0,0.2251379
262,22162,5d4bde45cf0b3a0f3f335d63,United States,us,Soap for hands and body,898.0,0.30278623
263,22163,5d4bde45cf0b3a0f3f335d67,United States,us,Medication,898.0,0.28241497
264,22164,5d4bde46cf0b3a0f3f335d6d,United States,us,"Water outlet, drainage",898.0,0.29480946
265,22165,5d4bde46cf0b3a0f3f335d75,United States,us,Shampoo,898.0,0.2750444
266,22166,5d4bde46cf0b3a0f3f335d7b,United States,us,Hand washing,898.0,0.27896124
267,22167,5d4bde46cf0b3a0f3f335d7f,United States,us,Drinking water,898.0,0.2645005
268,22168,5d4bde47cf0b3a0f3f335d83,United States,us,Shower,898.0,0.28891477
269,22169,5d4bde47cf0b3a0f3f335d8f,United States,us,Fruits and vegetables,898.0,0.24024251
270,22170,5d4bde47cf0b3a0f3f335d97,United States,us,Grains,898.0,0.23339154
271,22171,5d4bde48cf0b3a0f3f335da1,United States,us,Spices,898.0,0.2514864
272,22172,5d4bde48cf0b3a0f3f335da7,United States,us,"Table with food,Place where eating dinner",898.0,0.23676124
273,22173,5d4bde48cf0b3a0f3f335db1,United States,us,Plate of food,898.0,0.2622502
274,22174,5d4bde49cf0b3a0f3f335dc1,United States,us,Dish racks,898.0,0.26979756
275,22175,5d4bde49cf0b3a0f3f335dc5,United States,us,Dish washing soap,898.0,0.30077434
276,22176,5d4bde49cf0b3a0f3f335dc9,United States,us,Dish washing brush/cloth,898.0,0.24956167
277,22177,5d4bde4acf0b3a0f3f335dd3,United States,us,Social drink,898.0,0.22478351
278,22178,5d4bde4acf0b3a0f3f335dd9,United States,us,Kitchen sink,898.0,0.31146583
279,22179,5d4bde4acf0b3a0f3f335de5,United States,us,Vegetables,898.0,0.25243175
280,22180,5d4bde4bcf0b3a0f3f335de9,United States,us,Salt,898.0,0.26492736
281,22181,5d4bde4bcf0b3a0f3f335def,United States,us,Refrigerator,898.0,0.28949076
282,22182,5d4bde4bcf0b3a0f3f335df9,United States,us,Cooking pots,898.0,0.31436002
283,22183,5d4bde4ccf0b3a0f3f335e05,United States,us,Cooking utensils,898.0,0.2682386
